timestamp,source_ip,destination_ip,protocol,attack_type,severity,status,packet_size,duration,num_packets,attack_score,rand_noise,log_duration,log_attack_score
10MAR24:07:00:00,201.73.242.61,91.163.64.6,HTTP,Ransomware,Low,Blocked,968,249.07,271,3202.4875227,22.021676193,5.5177340216,7.4761958345
10MAR24:08:00:00,182.25.52.87,67.146.16.13,HTTP,Brute Force,Medium,Blocked,833,285.19,65,2877.72488,-13.66020468,5.6531556599,7.592199602
10MAR24:09:00:00,64.67.144.153,3.45.254.169,HTTPS,Ransomware,Medium,Blocked,358,190.31,344,2450.6849086,-76.02252565,5.2486543741,7.135804764
10MAR24:10:00:00,143.236.183.209,168.205.169.103,TCP,SQL Injection,High,Blocked,1150,106.24,183,1709.4607622,28.70036698,4.6657007799,6.649477145
10MAR24:11:00:00,117.130.116.232,90.79.151.243,HTTPS,SQL Injection,Medium,Blocked,737,181.04,332,2513.5987542,-23.35897804,5.1987180566,7.1260237922
10MAR24:12:00:00,38.146.197.129,112.43.113.197,ICMP,Brute Force,High,Blocked,886,93.67,10,1338.1462267,10.022403808,4.539778074,6.5008577662
10MAR24:13:00:00,51.151.99.196,30.218.205.5,UDP,DDoS,High,Blocked,822,272.96,494,3665.9902493,156.18861792,5.6093253009,7.6338093535
10MAR24:14:00:00,104.187.67.43,161.158.213.154,ICMP,DDoS,High,Blocked,81,261.13,,0,23.39332648,5.5650184059,7.5236451762
10MAR24:15:00:00,50.156.236.47,33.169.134.207,HTTP,Malware,Low,Blocked,1156,167.51,298,2685.5826315,-23.58673474,5.1210431107,7.0466327218
10MAR24:16:00:00,26.207.139.168,26.128.144.3,HTTPS,Malware,High,Successful,568,97.51,244,1666.3479845,10.33461275,4.5799550394,6.5408923602
10MAR24:17:00:00,20.72.0.199,134.233.148.123,HTTPS,Phishing,Low,Blocked,1328,88.09,351,2185.5705393,-9.187619873,4.4783591326,6.4092573397
10MAR24:18:00:00,63.95.22.105,68.82.166.9,HTTPS,Brute Force,Low,Blocked,331,10.12,267,697.75334081,2.3063405401,2.314514652,4.2924622361
10MAR24:19:00:00,44.15.44.18,140.100.46.61,ICMP,Ransomware,Medium,Blocked,1008,244.76,118,2777.3269881,-9.245882008,5.5002781795,7.4407772088
10MAR24:20:00:00,110.116.74.205,212.8.10.159,HTTP,Brute Force,Medium,Blocked,136,135.17,144,1539.2039913,13.01916986,4.9065333195,6.866109174
10MAR24:21:00:00,78.91.71.254,144.102.253.211,UDP,Phishing,Low,Blocked,1158,97.61,381,2077.0794559,3.0303685922,4.5809800496,6.5313154016
10MAR24:22:00:00,180.50.214.118,62.207.63.4,UDP,Malware,Low,Successful,1389,141.39,201,2402.7631223,-8.651010065,4.9515221003,6.8886529863
10MAR24:23:00:00,101.11.56.55,190.58.92.199,ICMP,Brute Force,Low,Blocked,113,245.64,239,2526.3912689,-97.36661144,5.5038670902,7.391485145
11MAR24:00:00:00,138.208.165.101,97.25.244.37,HTTPS,Brute Force,Critical,Blocked,1399,37.47,334,1850.9796158,-5.089240797,3.6235408797,5.549856983
11MAR24:01:00:00,66.100.41.145,160.247.197.154,TCP,Malware,Low,Blocked,1131,257.31,403,3490.8211393,63.724253639,5.5502816225,7.5309596354
11MAR24:02:00:00,48.94.217.141,91.228.239.138,ICMP,Phishing,Low,Successful,797,269.26,415,3442.2820895,34.39462901,5.5956774927,7.5596713392
11MAR24:03:00:00,177.142.6.61,13.185.81.101,ICMP,Malware,Medium,Blocked,1140,284.02,457,3943.2902328,-79.43182241,5.6490446934,7.5541819506
11MAR24:04:00:00,131.17.200.97,41.81.234.55,HTTP,DDoS,Medium,Blocked,247,119.31,484,2305.4523764,-18.64859482,4.7817252317,6.7050531401
11MAR24:05:00:00,129.67.114.255,108.240.84.149,UDP,Ransomware,Critical,Blocked,1284,65.22,437,2264.8066913,-2.476131904,4.1777663237,6.1182378888
11MAR24:06:00:00,71.105.25.191,146.160.202.173,ICMP,Malware,Low,Blocked,1325,112.15,487,2664.3360575,-4.423624214,4.7198373501,6.6600966561
11MAR24:07:00:00,56.86.19.226,32.132.105.178,ICMP,Phishing,,Successful,449,99.94,246,1505.2684635,-4.81107623,4.604570106,6.5435793209
11MAR24:08:00:00,80.44.221.62,10.80.72.126,HTTPS,SQL Injection,Medium,Successful,,52.93,346,0,18.369623183,3.9689704748,5.9632698695
11MAR24:09:00:00,20.230.106.206,67.126.175.145,HTTPS,DDoS,Critical,Blocked,383,182.22,8,1599.5414504,-17.40087097,5.2052148032,7.1373890345
11MAR24:10:00:00,102.9.135.33,44.129.140.226,TCP,SQL Injection,Medium,Blocked,1028,143.04,152,2032.3370372,-39.16747004,4.9631243813,6.8691314292
11MAR24:11:00:00,38.118.116.45,193.103.11.182,HTTP,Malware,High,Successful,810,259.72,392,3478.0616792,58.822447604,5.5596041661,7.5373567561
11MAR24:12:00:00,145.71.78.63,165.118.255.38,TCP,DDoS,Low,Blocked,113,9.73,211,664.05137695,1.5567088895,2.2752149239,4.2437227129
11MAR24:13:00:00,136.199.73.130,99.206.72.240,HTTPS,Ransomware,Medium,Blocked,293,193.2,367,2692.0479286,18.57826321,5.2637259735,7.223279832
11MAR24:14:00:00,38.182.234.51,157.233.235.180,UDP,Malware,Medium,Successful,998,228.91,432,3242.6580929,-25.07779279,5.4333289569,7.3634648692
11MAR24:15:00:00,9.226.61.164,149.49.124.153,HTTPS,Ransomware,High,Successful,859,227.87,158,2619.9643293,-33.97275796,5.4287753348,7.3531570311
11MAR24:16:00:00,126.54.104.50,169.85.237.216,HTTP,Brute Force,Low,Blocked,1025,265.83,58,2796.190333,22.684985908,5.5828570443,7.5408843703
11MAR24:17:00:00,22.100.88.209,154.203.231.81,HTTPS,SQL Injection,Low,Blocked,371,218.74,86,1977.4631161,24.151641617,5.3878838556,7.3494440827
11MAR24:18:00:00,182.116.27.84,38.181.211.245,HTTP,DDoS,Medium,Blocked,1461,278.35,55,2940.5589713,72.227779198,5.6288793506,7.6111882733
11MAR24:19:00:00,58.57.114.51,17.89.163.88,HTTP,Ransomware,Low,Successful,1408,99.86,201,1839.6872931,-44.98852231,4.6037693052,6.4831554966
11MAR24:20:00:00,34.133.159.134,16.30.73.82,HTTP,Phishing,Low,Blocked,786,151.01,122,2034.5190909,19.054677187,5.017346126,6.9811216143
11MAR24:21:00:00,5.169.91.118,142.188.207.49,HTTP,Ransomware,Critical,Blocked,875,4.32,446,1676.4474774,0.204616468,1.4632577171,3.4159095079
11MAR24:22:00:00,158.195.50.182,22.210.7.219,HTTP,Phishing,Medium,Blocked,494,2.19,108,431.68287385,0.1819649831,0.78390611,2.7416123052
11MAR24:23:00:00,32.44.220.3,117.77.226.200,UDP,Malware,Medium,Blocked,1178,72.11,304,2031.8034324,24.58276351,4.2781928696,6.2716550782
12MAR24:00:00:00,69.178.56.245,166.3.188.24,TCP,DDoS,High,Blocked,352,30.33,132,663.43300247,9.6350894895,3.4121376514,5.4024300517
12MAR24:01:00:00,223.207.179.67,102.188.170.151,ICMP,Ransomware,Medium,Blocked,1057,78.14,421,2055.7524325,2.6502266808,4.3585022176,6.3092457552
12MAR24:02:00:00,105.112.250.135,172.13.198.10,TCP,Ransomware,Low,Blocked,267,53.2,392,1630.5279833,-33.89768645,3.9740585843,5.8245309566
12MAR24:03:00:00,178.102.203.129,36.184.2.231,HTTP,DDoS,Low,Blocked,873,8.65,385,1418.0691673,2.276013676,2.157560477,4.1403693774
12MAR24:04:00:00,179.61.197.135,39.95.66.236,UDP,Ransomware,Medium,Successful,897,272.8,476,3706.3098349,84.096467177,5.6087389626,7.5977457209
12MAR24:05:00:00,215.101.170.65,92.47.165.140,HTTPS,Phishing,Medium,Blocked,1308,2.57,198,1291.2236365,0.3076459601,0.94390979,2.906772962
12MAR24:06:00:00,25.121.3.130,98.225.24.24,UDP,Ransomware,Medium,Successful,857,220.85,47,2346.7846417,-18.94621182,5.3974837833,7.3310627926
12MAR24:07:00:00,120.102.144.114,65.230.94.80,HTTP,SQL Injection,Low,Successful,1057,45.73,228,1343.9053888,-11.02355658,3.8227547563,5.7336210223
12MAR24:08:00:00,75.46.80.127,103.34.235.87,UDP,Malware,Medium,Blocked,567,273.68,245,3012.814734,-24.41594568,5.6119595772,7.5450430005
12MAR24:09:00:00,217.76.83.139,108.49.37.181,UDP,Brute Force,Critical,Blocked,989,267.85,203,2898.9806819,3.8421479183,5.5904271597,7.5383843802
12MAR24:10:00:00,52.3.100.169,186.223.200.237,HTTP,Phishing,High,Successful,466,196.2,261,2450.3122558,-56.87161283,5.2791345981,7.1827535489
12MAR24:11:00:00,39.106.236.66,168.125.239.7,UDP,SQL Injection,High,Blocked,81,201.7,178,2011.2989092,-44.59143262,5.3067814945,7.2205995445
12MAR24:12:00:00,66.239.216.205,104.88.8.6,ICMP,Malware,High,Blocked,504,1.7,24,339.13814065,-0.240409848,0.5306341334,2.456129888
12MAR24:13:00:00,72.219.116.93,108.48.73.63,ICMP,DDoS,Medium,Blocked,317,295.46,175,3015.8907686,55.543060776,5.6885334977,7.6609448275
12MAR24:14:00:00,138.233.172.86,208.171.251.26,UDP,Phishing,High,Blocked,875,263.36,274,3194.3442177,-11.64233224,5.5735219555,7.5130967732
12MAR24:15:00:00,60.3.131.191,173.25.19.35,HTTPS,Brute Force,Low,Successful,58,268.54,340,2968.3477786,63.932098805,5.5929999159,7.5723548819
12MAR24:16:00:00,202.137.95.217,39.26.29.197,HTTP,Malware,Medium,Successful,105,197.81,412,2650.8450031,-28.02222298,5.2873070246,7.2127720735
12MAR24:17:00:00,210.249.117.11,45.116.135.122,ICMP,Brute Force,Medium,Successful,206,103.5,461,2166.6039426,-7.028194744,4.6395717093,6.575733665
12MAR24:18:00:00,53.239.43.78,47.94.157.211,HTTPS,DDoS,Low,Blocked,1059,268.11,261,3337.2668899,51.928136377,5.5913973814,7.5646005187
12MAR24:19:00:00,,55.212.150.42,UDP,DDoS,High,Blocked,442,87.53,286,1672.0424276,-19.60636977,4.471981706,6.3853691565
12MAR24:20:00:00,61.55.238.15,155.194.9.102,HTTPS,Phishing,Critical,Blocked,448,168.86,1,1341.5208732,10.872310841,5.1290700285,7.0841361589
12MAR24:21:00:00,125.138.249.0,210.23.146.154,TCP,Ransomware,Low,Blocked,151,30.01,86,641.9148285,-2.853498032,3.4015309927,5.3337641982
12MAR24:22:00:00,158.155.144.244,72.94.240.167,ICMP,DDoS,High,Blocked,1337,276.59,338,3790.7028169,58.81005898,5.6225363014,7.5983692883
12MAR24:23:00:00,162.171.32.44,163.17.32.103,UDP,Malware,Low,Blocked,1470,42.32,430,2206.3925388,6.8131680422,3.7452600238,5.7139082952
,67.192.220.205,13.252.243.33,HTTP,Ransomware,Medium,Blocked,1436,67.55,69,1478.6578589,18.125953775,4.2128682124,6.196395173
13MAR24:01:00:00,192.18.140.226,59.125.150.0,UDP,SQL Injection,Medium,Blocked,636,167.48,31,1568.0642707,29.969254502,5.1208640009,7.0920160081
13MAR24:02:00:00,94.228.37.11,193.125.53.156,HTTP,Brute Force,Medium,Blocked,690,229.25,198,2711.4077937,134.37125764,5.4348131548,7.461135246
13MAR24:03:00:00,167.2.183.1,214.13.31.251,UDP,Ransomware,,Blocked,1102,185.84,91,2189.6401257,-47.88648995,5.2248861423,7.1332907833
13MAR24:04:00:00,99.9.186.198,169.165.167.199,HTTPS,Brute Force,High,Blocked,144,69.72,440,1723.5626125,-26.50447538,4.2444873641,6.1345590491
13MAR24:05:00:00,176.236.16.3,165.62.46.4,HTTPS,Ransomware,High,Blocked,363,0.38,473,1507.2358646,0.0053177199,-0.967557711,0.9803270219
13MAR24:06:00:00,212.46.84.21,116.123.46.36,HTTPS,SQL Injection,Low,Blocked,1031,227.17,349,3349.3729262,12.850659738,5.4256986799,7.3796575233
13MAR24:07:00:00,31.158.179.171,223.165.207.179,TCP,DDoS,Critical,Successful,1477,295.56,383,4131.789706,26.043962094,5.6888718958,7.6472916351
13MAR24:08:00:00,90.82.123.57,101.41.174.69,HTTP,SQL Injection,Low,Successful,468,242.99,412,3098.7157516,65.57984536,5.4930203314,7.4767610458
13MAR24:09:00:00,18.6.217.80,161.9.184.81,HTTPS,DDoS,High,Successful,674,138.12,16,1392.0147493,27.517706613,4.9281229449,6.9020970178
13MAR24:10:00:00,122.131.143.47,110.53.184.244,TCP,DDoS,Medium,Blocked,769,271.14,310,3314.9557942,-115.4373254,5.6026353295,7.4857960985
13MAR24:11:00:00,78.85.196.209,187.249.252.226,HTTP,Brute Force,Low,Blocked,928,123.01,437,2575.6005641,-37.37146016,4.8122657342,6.7138046254
13MAR24:12:00:00,192.235.77.111,30.219.71.14,UDP,Malware,Medium,Blocked,1124,157.53,396,2828.1790585,14.377605685,5.0596159798,7.0184802344
13MAR24:13:00:00,9.134.28.159,109.251.104.64,TCP,SQL Injection,Low,Successful,1370,143.19,276,2394.3748287,3.9195077518,4.9641724895,6.9139853495
13MAR24:14:00:00,23.244.87.188,15.187.149.176,ICMP,Ransomware,Low,Blocked,1417,134.34,,0,-14.50731107,4.9003739743,6.830736751
13MAR24:15:00:00,28.80.232.196,191.213.86.20,TCP,SQL Injection,Medium,Successful,432,232.58,162,2329.8839767,-25.53600225,5.4492342949,7.3793351701
13MAR24:16:00:00,104.223.128.184,28.212.140.218,TCP,Brute Force,Low,Blocked,243,158.08,437,2438.1288744,-22.34397288,5.0631012973,6.9886124584
13MAR24:17:00:00,74.11.25.28,130.87.186.95,HTTP,DDoS,Low,Successful,297,95.08,192,1514.369187,11.534543634,4.5547187477,6.5178109288
13MAR24:18:00:00,15.130.53.29,102.207.223.92,UDP,Brute Force,Low,Successful,525,77.52,151,1306.7561964,-8.411390065,4.3505360966,6.2808238746
13MAR24:19:00:00,169.42.87.232,23.128.20.30,ICMP,Phishing,Medium,Blocked,485,11.42,365,1255.8929299,2.0025533098,2.4353670799,4.4060185544
13MAR24:20:00:00,95.119.41.4,51.149.124.255,HTTPS,Phishing,Low,Blocked,1243,175,411,2986.7750918,22.934538042,5.1647860311,7.1292451021
13MAR24:21:00:00,53.45.97.141,56.34.32.151,HTTPS,Ransomware,Medium,Blocked,1063,69.07,113,1395.8046652,5.4637423345,4.2351206279,6.192267909
13MAR24:22:00:00,194.51.143.35,151.241.95.253,TCP,Brute Force,Low,Blocked,381,44.53,273,1322.4759967,8.942894972,3.7961633439,5.7703592452
13MAR24:23:00:00,14.14.230.75,120.173.150.21,HTTP,Ransomware,Critical,Blocked,172,196.18,176,1928.5864432,-10.13359909,5.2790326561,7.217536172
14MAR24:00:00:00,47.10.61.119,69.96.183.158,HTTP,Ransomware,High,Blocked,482,204.39,149,2076.3918294,73.942500311,5.3200299824,7.3163305524
14MAR24:01:00:00,92.109.151.40,54.128.52.60,HTTPS,Phishing,Low,Blocked,292,225.67,178,2356.8897159,76.258070965,5.4190737995,7.4121289824
14MAR24:02:00:00,167.43.105.108,112.168.133.122,ICMP,Ransomware,High,Blocked,304,151.12,424,2606.8005527,-47.47448279,5.0180742894,6.9180674525
14MAR24:03:00:00,95.230.180.157,26.195.147.94,UDP,Phishing,High,Blocked,132,268.23,382,3197.7606529,-140.5954779,5.5918448587,7.4599231324
14MAR24:04:00:00,19.204.114.76,61.236.90.248,ICMP,DDoS,,Blocked,1474,280.91,223,3638.9950853,0.8165475852,5.6380343689,7.5843596576
14MAR24:05:00:00,192.80.72.200,27.194.168.103,UDP,Brute Force,Medium,Blocked,177,242.23,259,2783.1039634,-13.29215945,5.4898877293,7.4279277945
14MAR24:06:00:00,90.99.193.62,165.18.132.2,HTTPS,Ransomware,Low,Blocked,1271,190.71,273,2974.5059903,9.1450553435,5.2507540021,7.2034911315
14MAR24:07:00:00,64.2.199.215,124.25.79.186,UDP,Phishing,Medium,Successful,1041,91.19,189,1742.2801838,-22.11480927,4.5129453516,6.4235962544
14MAR24:08:00:00,174.111.209.13,107.189.155.1,HTTP,SQL Injection,Medium,Blocked,346,294.89,306,3265.7844222,-76.67917899,5.6866024394,7.5946584216
14MAR24:09:00:00,214.158.134.128,120.155.107.102,TCP,Ransomware,Medium,Successful,305,82.31,378,1776.740983,-23.46569418,4.4104927285,6.3148231674
14MAR24:10:00:00,157.50.130.181,37.70.88.79,TCP,Malware,Medium,Blocked,685,60.88,90,1033.5827219,10.775125234,4.1089048778,6.0797847521
14MAR24:11:00:00,201.116.16.12,37.0.142.164,HTTPS,DDoS,High,Blocked,357,132.7,343,2079.3013887,-75.58156471,4.8880910167,6.7491328017
14MAR24:12:00:00,173.200.137.74,163.164.212.95,HTTP,DDoS,Critical,Blocked,1176,17.15,262,1294.2599139,2.6443735378,2.8419987567,4.8096965767
14MAR24:13:00:00,171.83.240.161,68.144.250.14,ICMP,SQL Injection,Low,Blocked,940,293.55,156,3150.4534572,44.911964192,5.6820480166,7.6495792717
14MAR24:14:00:00,3.228.125.39,44.209.210.198,HTTP,Phishing,Low,Blocked,1441,176.57,200,2469.4888133,-67.37403814,5.1737174549,7.0635753975
14MAR24:15:00:00,187.160.27.227,53.18.74.17,TCP,,Low,Blocked,493,167.13,55,1826.8409037,-13.28142388,5.1187720125,7.0532646611
14MAR24:16:00:00,179.166.20.82,116.100.52.242,TCP,Phishing,High,Blocked,230,196.77,254,2343.1949096,-11.12520772,5.2820355848,7.2198358737
14MAR24:17:00:00,78.49.26.206,97.26.89.7,HTTP,DDoS,Medium,Blocked,1250,149.16,442,2815.5059056,-5.265014722,5.0050196224,6.9458744195
14MAR24:18:00:00,86.186.152.212,198.97.108.226,HTTP,Phishing,Medium,Blocked,870,9.72,173,899.82045819,1.9533905449,2.2741866473,4.2484009597
14MAR24:19:00:00,174.85.251.122,83.42.149.162,TCP,DDoS,Medium,Successful,1430,183.73,200,2704.7464126,2.0838797619,5.2134673431,7.1609964309
14MAR24:20:00:00,6.253.186.58,126.177.121.203,ICMP,Phishing,Medium,Blocked,1152,214.88,403,3399.895474,-70.43919678,5.3700797793,7.2680283113
14MAR24:21:00:00,130.238.7.78,188.236.5.87,HTTPS,SQL Injection,Medium,Blocked,226,125.08,102,1434.2958996,52.755763646,4.8289536125,6.8333719482
14MAR24:22:00:00,223.193.236.22,204.24.90.41,HTTPS,Brute Force,Medium,Successful,,227.21,285,0,-29.22168889,5.425874744,7.3532409861
14MAR24:23:00:00,90.48.130.83,20.198.233.61,HTTP,SQL Injection,High,Blocked,1060,68.18,,0,-2.216318448,4.2221514134,6.163406782
15MAR24:00:00:00,76.137.250.54,215.72.82.177,HTTPS,SQL Injection,Critical,Successful,171,66.46,111,913.16775883,-7.047605369,4.1966004134,6.1272455426
15MAR24:01:00:00,99.36.166.234,115.91.165.233,TCP,Brute Force,Critical,Blocked,911,48.51,416,1938.2772035,8.520615011,3.8817701684,5.8524628626
15MAR24:02:00:00,115.12.156.81,30.255.231.134,TCP,Brute Force,Critical,Blocked,674,111.66,266,1790.6435132,33.385666197,4.7154586294,6.7031950779
15MAR24:03:00:00,179.114.209.36,190.195.204.80,HTTP,Ransomware,Medium,Successful,1439,254.12,91,3044.696564,90.832430619,5.5378066357,7.5335185291
15MAR24:04:00:00,177.124.238.81,37.126.253.119,HTTP,Ransomware,Medium,Blocked,730,248.39,177,2688.2271034,128.04850249,5.5150001319,7.5319695037
15MAR24:05:00:00,211.241.105.94,44.5.173.138,HTTP,SQL Injection,High,Successful,731,114.91,449,2304.6785493,-5.550239843,4.7441493003,6.6831353511
15MAR24:06:00:00,190.106.136.159,29.93.178.243,ICMP,SQL Injection,Critical,Blocked,1162,176.78,231,2513.1365753,-40.01665447,5.1749060782,7.0879440259
15MAR24:07:00:00,20.78.240.44,101.230.98.184,HTTPS,DDoS,Low,Blocked,1097,216.27,29,2403.4748357,-46.35829116,5.3765276733,7.2913371657
15MAR24:08:00:00,203.4.8.226,169.7.180.230,HTTP,DDoS,Medium,Successful,621,72.44,443,2140.7388091,35.480896697,4.2827587711,6.2963003495
15MAR24:09:00:00,8.198.243.5,40.54.208.165,UDP,Ransomware,Low,Blocked,210,50.53,301,1343.6169372,-6.285778318,3.9225674172,5.8505466029
15MAR24:11:00:00,171.238.133.183,13.172.178.135,TCP,Malware,Medium,Blocked,823,185.31,307,2754.7748849,65.449599341,5.2220301523,7.2171643094
15MAR24:12:00:00,213.171.164.114,58.211.79.70,HTTPS,Ransomware,Medium,Blocked,1122,294.43,239,3494.2360352,6.282273582,5.6850413178,7.6339949544
15MAR24:13:00:00,139.29.22.0,57.208.203.1,HTTP,DDoS,Low,Blocked,220,101.39,357,1897.4606273,-12.40323856,4.6189745656,6.5472541265
15MAR24:14:00:00,180.27.180.31,185.150.160.196,UDP,DDoS,Medium,Successful,,210.94,,0,-19.34972471,5.3515737803,7.2842928481
15MAR24:15:00:00,84.153.22.150,33.124.194.241,HTTPS,Malware,High,Blocked,1289,66.86,384,1990.9417054,-7.718707896,4.2026010306,6.1318812796
15MAR24:16:00:00,14.39.148.3,130.15.182.73,TCP,Phishing,Low,Blocked,1158,78.43,267,1742.7185168,-16.84440116,4.3622066347,6.2769547357
15MAR24:17:00:00,47.227.36.245,212.235.9.227,ICMP,Phishing,Medium,Successful,920,153.62,214,2125.4288536,69.266342843,5.0344820857,7.0428160602
15MAR24:18:00:00,125.95.22.96,193.169.22.152,HTTPS,DDoS,Medium,Successful,1360,95.95,82,1792.5359633,-45.65129782,4.5638273267,6.4393483139
15MAR24:19:00:00,195.207.182.200,153.4.70.59,HTTPS,Phishing,High,Blocked,214,50.37,128,972.61262189,-10.15843299,3.9193959583,5.8360718626
15MAR24:20:00:00,162.53.252.61,192.109.17.176,ICMP,Brute Force,Low,Blocked,1285,78.94,483,2391.7329156,-33.79800487,4.3686881969,6.2514837663
15MAR24:21:00:00,51.33.100.140,200.65.60.255,HTTPS,Ransomware,Critical,Blocked,93,10.82,262,736.71760997,1.0242977954,2.3813971976,4.3407397899
15MAR24:22:00:00,171.65.113.212,11.3.111.107,TCP,Ransomware,Medium,Blocked,734,211.36,67,2345.8086303,58.357145456,5.3535628881,7.338158274
15MAR24:23:00:00,182.244.120.97,26.133.222.83,TCP,DDoS,Critical,Blocked,902,147.69,62,1772.3870761,-44.96855797,4.9951155501,6.8965542329
16MAR24:00:00:00,103.41.141.171,156.229.244.104,ICMP,SQL Injection,Critical,Blocked,1466,28.36,133,1262.3801105,-7.146802773,3.3449800543,5.2542254861
16MAR24:01:00:00,136.125.177.143,,HTTP,Malware,Low,Blocked,1381,51.59,137,1436.4646318,-7.38460022,3.9433280491,5.868577473
16MAR24:02:00:00,192.49.108.41,70.173.17.41,,DDoS,Low,Successful,388,30.85,28,555.59944327,-0.695068869,3.4291370745,5.3718230984
16MAR24:03:00:00,13.40.121.100,139.94.99.207,HTTP,Phishing,Low,Successful,482,183.82,211,2368.479575,13.838028933,5.2139570723,7.17056409
16MAR24:04:00:00,150.139.16.111,95.69.112.212,HTTPS,Malware,Medium,Blocked,872,28.35,476,1935.3173792,-10.90033185,3.3446273829,5.2340437605
16MAR24:05:00:00,3.171.127.85,76.188.101.54,UDP,SQL Injection,Low,Blocked,619,226.31,475,3309.2228476,24.236326476,5.421905785,7.3829991146
16MAR24:06:00:00,146.76.164.219,88.178.125.63,ICMP,Phishing,Low,Blocked,321,6.25,205,583.32270125,0.117957518,1.8325830637,3.7811843844
16MAR24:07:00:00,221.132.48.107,46.234.30.54,ICMP,Brute Force,Medium,Blocked,399,74.89,253,1411.5332333,3.5411364441,4.3160205038,6.268662755
16MAR24:09:00:00,73.77.8.111,27.203.255.213,TCP,Brute Force,Low,Blocked,862,215.59,43,2182.243407,-20.78488216,5.3733785022,7.3054201293
16MAR24:10:00:00,67.159.105.166,10.191.204.82,UDP,Malware,Medium,Blocked,931,21.98,117,1002.468979,-6.501225134,3.0901334039,4.9928703264
16MAR24:11:00:00,102.164.204.63,58.75.140.238,HTTPS,Brute Force,Low,Blocked,992,246.36,405,3424.8478391,-24.44912589,5.5067939214,7.4384252257
,197.0.147.16,39.22.109.205,TCP,Malware,Medium,Blocked,680,147.96,475,2732.9393438,10.79194406,4.9969420346,6.9532179647
16MAR24:13:00:00,104.254.22.33,90.199.72.46,ICMP,Malware,Medium,Blocked,1071,254.05,190,3061.0512243,-91.0853264,5.5375311374,7.4308639663
16MAR24:14:00:00,146.227.149.66,18.51.78.114,UDP,Malware,Medium,Blocked,602,180.26,46,1968.1996464,-30.09718339,5.1944003086,7.1161691404
16MAR24:15:00:00,102.33.20.236,45.54.246.154,HTTP,Malware,High,Blocked,530,204.58,454,3132.4321648,-29.94164969,5.3209591459,7.2457394865
16MAR24:16:00:00,60.247.78.241,77.41.207.231,HTTP,Malware,Medium,Blocked,380,298.05,166,2854.8281222,88.426586284,5.6972612912,7.6846812239
16MAR24:18:00:00,188.113.194.113,108.247.11.136,HTTP,Malware,Medium,Successful,288,187.22,203,2193.668286,12.482948717,5.2322844494,7.1876745175
16MAR24:19:00:00,116.154.42.253,157.95.138.208,UDP,Phishing,High,Blocked,274,138.15,495,2384.8035641,35.382660013,4.9283401238,6.9101849948
16MAR24:20:00:00,131.1.183.228,124.7.159.55,UDP,Malware,High,Blocked,1146,11.93,233,1246.7500259,4.4894618246,2.4790570743,4.4773308125
16MAR24:21:00:00,220.102.217.2,199.228.54.238,HTTP,Brute Force,High,Blocked,1156,4.44,245,1224.8114457,0.9763089494,1.4906566287,3.467494323
16MAR24:22:00:00,52.2.133.211,89.141.24.250,UDP,Malware,Medium,Blocked,1457,35.86,209,1684.5730237,3.5120834546,3.579622747,5.539426932
16MAR24:23:00:00,194.55.23.236,143.204.58.132,HTTPS,SQL Injection,Low,Blocked,863,194.76,248,2648.5436153,82.479095118,5.2717680827,7.2764174616
17MAR24:00:00:00,80.21.249.28,15.218.247.110,TCP,Malware,Low,Blocked,1331,170.19,295,2721.7517525,108.15121948,5.1369155188,7.1697204096
17MAR24:01:00:00,103.197.178.135,17.64.46.188,HTTPS,Malware,Low,Blocked,1480,166.07,327,2964.2364498,10.818736478,5.1124094464,7.067583025
17MAR24:02:00:00,174.241.34.65,185.54.146.196,HTTPS,Brute Force,Critical,Blocked,671,9.65,383,1497.2208043,1.4750103824,2.2669589516,4.2344690531
17MAR24:03:00:00,182.73.121.135,157.52.32.177,UDP,Ransomware,Medium,Blocked,568,140.84,158,1602.5624413,6.8397362557,4.9476245653,6.9004483949
17MAR24:04:00:00,182.49.34.29,51.9.102.99,TCP,Brute Force,High,Blocked,1316,277.39,405,3880.7091318,0.7102777733,5.6254244943,7.5717003419
17MAR24:05:00:00,43.90.242.32,43.53.68.228,UDP,SQL Injection,Medium,Successful,161,119.34,1,1047.3155398,3.5172801465,4.7819766459,6.7320882796
17MAR24:06:00:00,196.76.65.153,43.126.53.42,ICMP,Ransomware,High,Blocked,931,187.51,217,2417.9196918,0.1142883506,5.2338322307,7.1798294024
17MAR24:07:00:00,97.99.238.179,221.211.146.87,UDP,DDoS,Low,Blocked,49,233.97,,0,-33.97241527,5.4551929448,7.380142063
17MAR24:08:00:00,179.209.191.21,21.222.198.158,UDP,DDoS,Low,Blocked,1379,235.2,249,3038.957806,-96.72967791,5.4604362585,7.3457974983
17MAR24:09:00:00,59.108.172.8,134.29.59.95,UDP,SQL Injection,Medium,Successful,877,155.83,392,2512.9945428,-10.35335881,5.0487657336,6.9851390559
17MAR24:11:00:00,80.82.47.68,114.134.227.240,UDP,Phishing,,Successful,1369,117.47,30,1928.7188668,43.42475603,4.766183067,6.7635554848
17MAR24:12:00:00,93.216.95.96,125.42.229.26,TCP,SQL Injection,High,Blocked,1273,266.62,115,3074.1163191,13.866800593,5.5858244612,7.5391370554
17MAR24:13:00:00,137.232.86.40,132.69.136.14,HTTP,Ransomware,Low,Blocked,792,72.14,8,913.81368254,13.028054199,4.2786088141,6.2499908101
